post_id,date,text,s3,tags,img_old_src
183773602522,2019-03-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/183773602522.jpg ""> 
<div class=""caption"">
 <h2>Happy National Something on a Stick Day!</h2>
 <p> Observed each year on March 28, National Something on a Stick Day is a chance to celebrate any food eaten off of a stick of some kind. Maybe the Idaho Civilian Conservation Corps workers pictured here were going to cook these fish first, but who knows?&nbsp;</p>
 <p>Check out the rest of our fascinating Idaho CCC Collection <a href=""https://www.lib.uidaho.edu/digital/cccidaho/?_ga=2.97119263.1469856781.1553529782-1444173958.1537831545"" target=""_blank""><b>here</b></a>!&nbsp;</p> 
</div>",yes,civilian conservation corps; black and white photography; fishing; libraries; digital humanities; photography; us history,../../media/183773602522.jpg 
58177180782,2013-08-13,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58177180782_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58177180782_1.jpg""> </p> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/nwpostcards&amp;CISOPTR=515"" target=""_blank"">Campus of the University of Idaho, showing the Metallurgical and Agricultural Buildings, also Assay Laboratory</a></p> 
 <p><span>In this 1912 postcard, the sender describes Moscow, Idaho as a ‘fine town’ with&nbsp;unpredictable&nbsp;weather: “Five minutes ago, the sun was shining. Now it’s raining, cats and dogs.” 101 years later, it’s still a pretty accurate description. - Annie</span></p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes;yes,postcards; postcard; history; old photographs; idaho; vintage; libraries; librarians; digital libraries; photography; handwriting,../../media/58177180782_1.jpg ;../../media/58177180782_2.jpg 
58338669470,2013-08-15,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58338669470_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58338669470_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58338669470_2.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58338669470_3.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58338669470_4.jpg""> </p> 
<div class=""caption"">
 <p>The Cataldo Mission is the oldest standing building in Idaho. Built between 1850 and 1853 by Catholic missionaries and members of the Coeur d'Alene Tribe, the old mission has some unusual decorations: the walls are decorated with fabric and hand-painted newspapers, chandeliers were crafted from tin cans, wooden sculptures were carved with a paring knife, and the&nbsp;interior&nbsp;wood panels were stained with local huckleberries. For more on the Cataldo Mission, check out the <a href=""http://parksandrecreation.idaho.gov/parks/coeur-d-alenes-old-mission"" target=""_blank"">Old Mission State Park</a>&nbsp;website or <a href=""http://idaho.for91days.com/2012/10/10/the-cataldo-mission-idahos-oldest-building/"" target=""_blank"">this post</a>&nbsp;(with lovely detail photos) by Mike Powell and his <a href=""http://idaho.for91days.com/"" target=""_blank"">91 Days in Idaho</a> blog. (Incidentally, singer-songwriter <a href=""http://www.joshritter.com/"" target=""_blank"">Josh Ritter</a> mentions the Cataldo Mission in his song <a href=""http://www.youtube.com/watch?v=0hwZBlFvrSI"" target=""_blank"">Wings</a>) - Annie</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/barstock/"" target=""_blank"">Barnard Stockbridge Photograph Collection</a> and the <a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes;yes;yes;yes;yes,vintage; photography; old photographs; history; libraries; librarians; missions; churches; state park; idaho; cataldo; cataldo mission; postcards; postcard; josh ritter; black and white,../../media/58338669470_1.jpg ;../../media/58338669470_2.jpg ;../../media/58338669470_3.jpg ;../../media/58338669470_4.jpg ;../../media/58338669470_5.jpg 
58718262202,2013-08-19,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58718262202.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/u?/priestlake,370"" title=""dewey huot's mama"" target=""_blank"">Dewey Huot’s Mama</a></p> 
 <p>This is one of my favorite images from our Collections. Sometimes when I see it, I think, “I would really like to visit this room!” Other times, “I hope I never find myself in that room.""&nbsp;&nbsp;- db</p> 
 <p>This comes from our&nbsp;<a href=""http://www.lib.uidaho.edu/digital/priestlake/"" title=""Priest Lake Collection"" target=""_blank"">Priest Lake Museum Association Collection</a>.</p> 
</div>",yes,priest lake; idaho; history; old photographs; photography; portrait; libraries; women; vintage; black and white; cool chicks from history,../../media/58718262202.jpg 
58809144240,2013-08-20,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58809144240.jpg ""> 
<div class=""caption"">
 <p>Man driving a goat cart</p> 
 <p>Who needs a horse and buggy? This well dressed young man from Kellogg, Idaho hitched up two goats to pull his cart around town. He appears to be frowning, perhaps he’s late for a date? - Amy</p> 
 <p>From the <a href=""http://contentdm.lib.uidaho.edu/cdm4/document.php?CISOROOT=/spec_fa&amp;CISOPTR=408&amp;CISOSHOW=405"" target=""_blank"">Bunker Hill Negatives Collection</a></p> 
</div>",yes,vintage; history; photography; old photographs; libraries; goats; idaho; black and white,../../media/58809144240.jpg 
58922578108,2013-08-21,"<h1>The Walk</h1> 
<p><a href=""http://issuu.com/uidahodigital/docs/gem1969/129?e=0"" title=""Gem of the Mountains 1969"" target=""_blank""><img alt=""image"" src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58922578108_0.jpg""></a></p> 
<div>
 <em>After being defeated by the Cougars 14-7, Vandals are out of the gates and off to WSU on the traditional Walk. (1969)</em>
</div> 
<div></div> 
<div>
 <em>&nbsp;</em>
</div> 
<p><a href=""http://issuu.com/uidahodigital/docs/gem1965/145?e=0"" title=""Gem of the Mountains 1965"" target=""_blank""><img alt=""image"" src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/58922578108_1.jpg""></a></p> 
<div>
 <em>ASUI President Jim Johnston bathes the blistered fee of ASWSU President and champion nine-mile walker Dave Warren after a Vandal victory. (1965)</em>
</div> 
<div></div> 
<div>
 <em>&nbsp;</em>
</div> 
<p>“The Walk” was a tradition held between WSU and UI students. Former rivals, every year the Vandals and the Cougars would meet and battle for victory. The losing team’s students would team walk (or run) to the winning team’s campus. The walkers would then be given cookies, hot drinks, and warm foot washes by the victorious team’s students.&nbsp; Student body and university presidents both took part in the tradition. - Jordan</p> 
<p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p>",no;no,idaho; football; college football; history; photography; vintage; libraries; librarians; yearbooks; college; university,https://66.media.tumblr.com/45e305806332ea613a23bc14e3b52c19/tumblr_inline_mrmvgu8APp1qz4rgp.png;https://66.media.tumblr.com/3a4779482c9699645344b5eff0133d68/tumblr_inline_mrmvhawQjt1qz4rgp.jpg
59111305981,2013-08-23,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59111305981_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59111305981_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59111305981_2.jpg""> </p> 
<div class=""caption"">
 <p>It’s move-in time here on the University of Idaho campus! Here are a few images of students moving in from our <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>. - Annie</p> 
 <p>“The students arrive…""&nbsp;- <a href=""http://www.lib.uidaho.edu/digital/gem/1954/"" target=""_blank"">1954</a></p> 
 <p>Sophomore women greet incoming freshman at the train station - <a href=""http://www.lib.uidaho.edu/digital/gem/1955"" target=""_blank"">1955</a></p> 
 <p>""A great deal of lifting and lugging accompanies moving-in day as campus life begins…” - <a href=""http://www.lib.uidaho.edu/digital/gem/1960"" target=""_blank"">1960</a></p> 
</div>",no;no;no,vintage; history; college; moving; idaho; women; classic; 1950s; 1950s fashion; libraries; black and white; vintage greek,../../media/59111305981_1.png ;../../media/59111305981_2.png ;../../media/59111305981_3.png 
59205053752,2013-08-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59205053752.png ""> 
<div class=""caption"">
 <p>Rush events, Delta Gamma, 1950</p> 
 <p>In these candid photographs, Delta Gamma women perform skits during Rush at the University of Idaho. Delta Gamma has been active on the University of Idaho campus since 1911.&nbsp;</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1950/"" target=""_blank"">1950 yearbook</a> in our <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p> 
</div>",yes,delta gamma; sorority; sororities; idaho; university of idaho; women; vintage; greek life; rush; history; 1950s; sorority recruitment; delta gamma; black and white; vintage greek,../../media/59205053752.png 
59306674409,2013-08-25,"<h1>Portrait of George Hutsell, 1918</h1> 
<p><img alt=""image"" src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59306674409.jpg""></p> 
<p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/bar-stock&amp;CISOPTR=1053&amp;CISOBOX=1&amp;REC=6"" target=""_blank"">Portrait of George Hutsell, 1918</a></p> 
<p>Born in 1894, George E. Hutsell was a Moscow, Idaho native who later became an outstanding lightweight boxer in the 1920s. After serving in the First World War, Hutsell returned to Northern Idaho and became recognized as the Idaho and Inland Empire champion in his boxing division. Hutsell died in 1962 at the age of 68. (source:&nbsp;<a href=""http://news.google.com/newspapers?nid=1314&amp;dat=19620407&amp;id=gdMtAAAAIBAJ&amp;sjid=i-cDAAAAIBAJ&amp;pg=6294,2505671"" target=""_blank"">Spokesman-Review</a>) - Annie</p> 
<p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/barstock/"" target=""_blank"">Barnard Stockbridge Photograph Collection</a></p>",no,men; history; boxing; boxers; vintage; wwi; idaho; photography; old photographs; libraries; librarians,https://66.media.tumblr.com/d0d2c347eeee1a6fdf4365124f39b766/tumblr_inline_mrusfggOXV1qz4rgp.jpg
59402119534,2013-08-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59402119534.png ""> 
<div class=""caption"">
 <p>“Fall began and so did first semester classes on the University of Idaho campus. But it was rather hard to get back into the routine of carrying books.”</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1957/"" target=""_blank"">1957 Yearbook</a> in our <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p> 
</div>",yes,university of idaho; back to school; college; university; campus; vintage; history; photography; 1950s; fall; school; classes; black and white,../../media/59402119534.png 
59419450214,2013-08-26,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59419450214_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59419450214_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59419450214_2.jpg""> </p> 
<div class=""caption"">
 <p>It’s National Dog Day! Here’s a few historical canines from our collection:</p> 
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/priestlake&amp;CISOPTR=245&amp;CISOBOX=1&amp;REC=9"" target=""_blank"">Side view of woman and dog in canoe</a>, 1930</p> 
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/priestlake&amp;CISOPTR=143&amp;CISOBOX=1&amp;REC=8"" target=""_blank"">Six children posing with horse and dog in front of school</a>, 1922</p> 
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/priestlake&amp;CISOPTR=131&amp;CISOBOX=1&amp;REC=2"" target=""_blank"">Ed Geugler and Frank Lilya pheasant hunting with dog</a>, 1915</p> 
 <p>Images from our <a href=""http://www.lib.uidaho.edu/digital/priestlake/"" target=""_blank"">Priest Lake Historical Photograph Collection</a>.&nbsp;</p> 
</div>",yes;yes;yes,dogs; national dog day; canoe; canoes; lakes; priest lake; hunting; hunting dogs; horses; vintage; photography; history; animals; idaho; libraries; black and white,../../media/59419450214_1.jpg ;../../media/59419450214_2.jpg ;../../media/59419450214_3.jpg 
59496856207,2013-08-27,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59496856207.jpg ""> 
<div class=""caption"">
 <p class=""MsoNoSpacing""><strong>Blue Mountain Rock Festival</strong></p> 
 <p class=""MsoNoSpacing"">In the early 1970s, peace, love, and understanding found their way to a place as remote as Moscow, Idaho, home of the University of Idaho. In 1971, UI students Gary Speer and <a href=""http://en.wikipedia.org/wiki/Bill_Schelly"" target=""_blank"">William Schelly</a> organized the first Blue Mountain Rock Festival as a fundraiser for the American Civil Liberties Union (ACLU). Proceeds from the second festival, dedicated to the students slain at Kent State University, also went to the ACLU. Due to rain, the location of the 1973 festival alternated between two locations on the Moscow campus, Shattuck Arboretum and the Student Union Building.</p> 
 <p class=""MsoNoSpacing"">The UI student newspaper devoted an entire promotional insert to the 1974 festival and even printed its May 3, 1974, edition in blue ink. According to the <a href=""http://www.lib.uidaho.edu/digital/gem/1974/"" target=""_blank"">1974 UI yearbook</a>, “an estimated 10,000 people” from “all points in the Northwest and Canada” attended the event.</p> 
 <p class=""MsoNoSpacing"">A year later, though, the festival had become so controversial that UI president Ernest Hartung banned it from the campus. While illegal, not to mention legal, consciousness-altering substances had been part of the festival scene from the beginning, consumption had become increasingly immoderate as the Me Decade blasted the Age of Aquarius to smithereens. - Julie<br></p> 
 <p class=""MsoNoSpacing"">See images from the Blue Mountain Rock Festival in our <a href=""http://www.lib.uidaho.edu/digital/gem/index.html"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.&nbsp;</p> 
</div>",yes,idaho; blue mountain rock festival; university of idaho; 1970s; 1970s music; history; vintage; music festival; william schelly; aclu,../../media/59496856207.jpg 
59593369854,2013-08-28,"<h1>Where Did the Cannons Go?</h1> 
<p><a href=""http://contentdm.lib.uidaho.edu/cdm4/results.php?CISOOP1=exact&amp;CISOFIELD1=buildi&amp;CISOROOT=/pg1&amp;CISOBOX1=100"" title=""UI Cannons"" target=""_blank""><img alt=""Cannons, University of Idaho (1894-193?). [100-4]"" id=""imagexy"" src=""http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/pg1&amp;CISOPTR=166&amp;DMSCALE=26.28121&amp;DMWIDTH=600&amp;DMHEIGHT=600&amp;DMX=0&amp;DMY=0&amp;DMTEXT=&amp;REC=1&amp;DMTHUMB=1&amp;DMROTATE=0"" title=""Cannons, University of Idaho (1894-193?). [100-4]""><em>Young students beside cannon, (193?)</em><br></a></p> 
<p><br><img alt=""Cannons, University of Idaho (1894-193?). [100-1]"" src=""http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/pg1&amp;CISOPTR=163&amp;DMSCALE=25.00000&amp;DMWIDTH=600&amp;DMHEIGHT=600&amp;DMX=0&amp;DMY=0&amp;DMTEXT=&amp;REC=1&amp;DMTHUMB=1&amp;DMROTATE=0"" title=""Cannons, University of Idaho (1894-193?). [100-1]""></p> 
<p><em>Cannons on Admin Lawn. (193?)</em></p> 
<p>These photos show that, at one point, the UI was in possession of two cannons. Photos show them on the Administration Lawn through the 1930’s, but they disappear thereafter. Where did UI’s cannons go? - Jordan<em><br></em></p> 
<p>See more historical photographs of the University of Idaho campus in the <a href=""http://www.lib.uidaho.edu/digital/uihistorical/"" target=""_blank"">University of Idaho Historical Photograph Collection</a></p>",no;no,cannons; uidaho; 1930s; administration building; campus; history; university of idaho; military; artilery,http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/pg1&CISOPTR=166&DMSCALE=26.28121&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0;http://contentdm.lib.uidaho.edu/cgi-bin/getimage.exe?CISOROOT=/pg1&CISOPTR=163&DMSCALE=25.00000&DMWIDTH=600&DMHEIGHT=600&DMX=0&DMY=0&DMTEXT=&REC=1&DMTHUMB=1&DMROTATE=0
59686936069,2013-08-29,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59686936069_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59686936069_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59686936069_2.jpg""> </p> 
<div class=""caption"">
 <p class=""MsoNormal""><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/bunkerhill&amp;CISOPTR=79&amp;CISOBOX=1&amp;REC=15"" target=""_blank"">Telegram from Frederick Burbidge to F.W. Bradley, July 27, 1899</a></p> 
 <p class=""MsoNormal"">The Bunker Hill Labor History Collection provides a brief glimpse into one of the most volatile time periods in the history of the Coeur d’Alene Mining District.&nbsp; This was a time of great unrest between the miners and mine operators, involving threats and underhanded dealings from both sides.&nbsp; Throughout the Collection, there are mentions of murders, explosions, labor spies, the use of&nbsp;bull pens, and the declaration of Marshall Law.&nbsp; The reports of Thiel Operatives hired by the mine operators to infiltrate the unions highlight the violent attitudes toward the mine operators and “scabs” or non-union men hired in the mines.&nbsp; The Collection also includes correspondence detailing day-to-day operations of the Bunker Hill &amp; Sullivan <span class=""grame"">Mining</span> and Concentrating Company, as well as receipts and invoices, and correspondence on various legal disputes the company is involved in.&nbsp; In the telegram&nbsp;shown here, Bunker Hill General Manager Frederick Burbidge informs Bunker Hill President Frederick W. Bradley in code of a recent sentencing in a murder trial. - Amy</p> 
 <p class=""MsoNormal"">From the <a href=""http://contentdm.lib.uidaho.edu/cdm4/browse.php?CISOROOT=/bunkerhill"" target=""_blank"">Bunker Hill Labor History Collection</a>. You can see more images from the <a href=""http://contentdm.lib.uidaho.edu/cdm4/results.php?CISOOP1=all&amp;CISOBOX1=%22bunker+hill%22&amp;CISOFIELD1=CISOSEARCHALL&amp;CISOOP2=exaxt&amp;CISOBOX2=&amp;CISOFIELD2=CISOSEARCHALL&amp;CISOOP3=any&amp;CISOBOX3=&amp;CISOFIELD3=CISOSEARCHALL&amp;CISOOP4=none&amp;CISOBOX4=&amp;CISOFIELD4=CISOSEARCHALL&amp;CISOROOT=%2Fbar-stock"" target=""_blank"">Bunker Hill and Sullivan Mines</a> in the <a href=""http://www.lib.uidaho.edu/digital/barstock/"" target=""_blank"">Barnard Stockbridge Photograph Collection</a>.&nbsp;</p> 
</div>",yes;yes;yes,telegrams; history; mining; idaho; vintage; correspondence; codes; libraries,../../media/59686936069_1.jpg ;../../media/59686936069_2.jpg ;../../media/59686936069_3.jpg 
59875578027,2013-08-31,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59875578027_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59875578027_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59875578027_2.jpg""> </p> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/results.php?CISOOP1=all&amp;CISOBOX1=mechanafe&amp;CISOFIELD1=CISOSEARCHALL&amp;CISOOP2=exaxt&amp;CISOBOX2=&amp;CISOFIELD2=CISOSEARCHALL&amp;CISOOP3=any&amp;CISOBOX3=&amp;CISOFIELD3=CISOSEARCHALL&amp;CISOOP4=none&amp;CISOBOX4=&amp;CISOFIELD4=CISOSEARCHALL&amp;CISOROOT=%2Fnwpostcards"" target=""_blank"">New Mechanafe</a></p> 
 <p>Opening in 1929, the Mecanafe was a popular and futuristic <a href=""http://en.wikipedia.org/wiki/Automat"" target=""_blank"">automated restaurant</a> in Downtown Boise. Although it closed in the 1940s, the Mechanafe lingers on in the hearts and stomachs of anyone old enough to remember it. As one former customer described it, “it was unique and special. All you had to do was open a glass door and pick out whatever you wanted to eat. It brought excitement and joy. And the food was good, too.” (source: <a href=""http://www.deseretnews.com/article/705286548/Tough-times-merit-a-look-back-at-Boises-Mechanafe.html?pg=all"" target=""_blank"">deseretnews.com</a>) - Annie</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes;yes;yes,automats; vintage; photography; old photographs; postcards; libraries; librarians; digital libraries; idaho; boise idaho; black and white,../../media/59875578027_1.jpg ;../../media/59875578027_2.jpg ;../../media/59875578027_3.jpg 
59982037410,2013-09-01,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59982037410_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/59982037410_1.jpg""> </p> 
<div class=""caption"">
 <p>Sawtooth Mountains, Idaho</p> 
 <p><a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes;yes,postcard; postcards; idaho; history; vintage; mountains; homesick; homesickness; correspondence; libraries,../../media/59982037410_1.jpg ;../../media/59982037410_2.jpg 
60084456652,2013-09-02,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60084456652_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60084456652_1.jpg""> </p> 
<div class=""caption"">
 <p>Oxbow on the Snake River between Oregon and Idaho</p> 
 <p><a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes;yes,postcard; postcards; history; vintage; oregon; idaho; rivers; snake river; libraries,../../media/60084456652_1.jpg ;../../media/60084456652_2.jpg 
60184581547,2013-09-03,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60184581547.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/spec_uihp&amp;CISOPTR=148&amp;DMSCALE=100&amp;DMWIDTH=600&amp;DMHEIGHT=600&amp;DMX=0&amp;DMY=84&amp;DMMODE=viewer&amp;DMTEXT=&amp;REC=15&amp;DMTHUMB=1&amp;DMROTATE=0"" target=""_blank"">Portrait of&nbsp;Permeal Jane&nbsp;</a><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/spec_uihp&amp;CISOPTR=148&amp;DMSCALE=100&amp;DMWIDTH=600&amp;DMHEIGHT=600&amp;DMX=0&amp;DMY=84&amp;DMMODE=viewer&amp;DMTEXT=&amp;REC=15&amp;DMTHUMB=1&amp;DMROTATE=0"" target=""_blank"">French</a>&nbsp;(1867-1954)</p> 
 <p>Permeal Jane French was the first woman elected to state office in Idaho and&nbsp;was considered one of the best known and best loved educators in Idaho of her time. She was the Superintendent of Public Instruction in the state from 1899-1903 and the first Dean of Women at the University of Idaho, serving from 1908-1936. </p> 
 <p>As dean, she established many traditions at the University, including women’s residence halls. During the Depression, when parents were sending sons, not daughters, to college, she toured the state to lecture on the importance of education for women. Born May 8, 1867 in Idaho City, she graduated from the College of Notre Dame in San Francisco in 1887. She taught in Hailey and Silver City, Idaho and held master’s degrees from the University of Idaho and George Washington University. French retired in 1936 with the title of Dean of Women, Emeritus. - Annie</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/uihistorical/"" target=""_blank"">University of Idaho Historical Photographs Collection</a>.&nbsp;</p> 
</div>",yes,women; history; vintage; photography; portrait; libraries; idaho; black and white; cool chicks from history,../../media/60184581547.jpg 
60366355026,2013-09-05,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60366355026.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/u?/spec_kl,1341"" target=""_blank"">Idaho Governor William McConnell</a></p> 
 <p>Born in 1839 in Commerce, Michigan, William John McConnell lived in California and Oregon before settling in Idaho. Before his governorship,&nbsp;McConnell&nbsp;served as a deputy United States Marshal, cattleman, general store owner, teacher, state senator and senate president.&nbsp;</p> 
 <p>He and his family settled in the Idaho Territory in Moscow in 1886 and in July of that year McConnell began work on what would become the <a href=""http://www.latahcountyhistoricalsociety.org/#!mansiontour/c23eu"" target=""_blank"">McConnell Mansion</a>, with local teams hauling rock for the foundation. The house was completed by December 1886 and it was eventually sold in 1901. It changed hands twice since then and is currently a local historical museum.</p> 
 <p>In 1889, William McConnell was an integral part of the Idaho Territorial Legislature’s decision to locate the University of Idaho in Moscow. This was a conciliatory move to prevent northern Idaho from seceding and joining Washington (which became a state that year).&nbsp;McConnell served as a member of the Constitutional Convention when Idaho was admitted as a state into the Union in 1890, after which he was promptly appointed by the state legislature as a Republican to the United States Senate. He then successfully campaigned to be the third governor of Idaho (January 1893 to 4 January 1897).&nbsp;</p> 
 <p>Following his term as governor, McConnell was appointed Indian inspector by President William McKinley and served in that capacity from 1897 to 1901. He was later appointed as an Immigration Service inspector by President William Taft in 1909, a post in which he served until his death in Moscow, Idaho, on 30 March 1925.</p> 
 <p>He is interned in the Moscow Cemetery.&nbsp;- Annie</p> 
 <p>(Sources: <a href=""http://bioguide.congress.gov/biosearch/biosearch.asp"" target=""_blank"">Biographical Directory of the United States Congress</a>, <a href=""http://history.idaho.gov/"" target=""_blank"">Idaho State Historical Society</a>, <a href=""http://www.latahcountyhistoricalsociety.org/"" target=""_blank"">Latah County Historical Society</a>)</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/laughlin/"" target=""_blank"">Kyle Laughlin Photograph Collection</a></p> 
</div>",yes,history; idaho; men; vintage; portrait; william mcconnell; libraries; librarians; black and white,../../media/60366355026.jpg 
60456475016,2013-09-06,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60456475016_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60456475016_1.jpg""> </p> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/results.php?CISOOP1=exact&amp;CISOBOX1=craters%20of%20the%20moon%20national%20monument&amp;CISOFIELD1=subjed&amp;CISOOP2=exact&amp;CISOBOX2=&amp;CISOFIELD2=creato&amp;CISOOP3=any&amp;CISOBOX3=&amp;CISOFIELD3=descri&amp;CISOOP4=none&amp;CISOBOX4=&amp;CISOFIELD4=CISOSEARCHALL&amp;CISOROOT=/nwpostcards&amp;t=s"" target=""_blank"">Craters of the Moon National Monument and Preserve</a></p> 
 <p>Established on May 2, 1924, Craters of the Moon is a National Monument and National Preserve in the Snake River Plain in central Idaho. The park spreads across 618 square miles and preserves three major lava fields and sagebrush grasslands, with the 60 distinct lava flows ranging in age from 15,000 to just 2,000 years.&nbsp;</p> 
 <p>These postcards, most likely taken just after the monument was established in the early 1920s, show the splatter cones and lava tubes that are still popular landmarks in the monument. A <a href=""http://www.nps.gov/crmo/historyculture/upload/Natgeo%20article%20for%20web.pdf"" target=""_blank"">National Geographic article</a> by <a href=""http://www.nps.gov/crmo/historyculture/robert-limbert.htm"" target=""_blank"">Robert Limbert</a>&nbsp;was instrumental in garnering national interest in the park.</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">National Historical Postcards Collection</a></p> 
</div>",yes;yes,history; vintage; postcards; idaho; craters of the moon; national monuments; volcanic; volcanoes; lava; lava fields; black and white,../../media/60456475016_1.jpg ;../../media/60456475016_2.jpg 
